Unnamed: 0,Unnamed: 1,Unnamed: 2,New York State Department of Corrections and Community Supervision,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
2022-12-17,1950,Attica,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,5,,,,,,,
2022-12-17,1145,Auburn,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,80,,,,,,,
2022-12-17,1145,Auburn,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 104.13 CREATE DISTURB 4,3.0,90,,,,,,,
2022-12-17,1145,Auburn,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,65,,,,,,,
2022-12-17,1140,Clinton,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,64,,,,,,,
2022-12-17,1140,Clinton,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,90,,,,,,,
2022-12-17,1745,Fishkill,3 100.11 ASSAULT ON STAFF 113.10 WEAPON 106.10 DIRECT ORDER 7,3.0,192,,,,,,,
2022-12-17,220,Gouverneur,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,45,,,,,,,
2022-12-17,220,Gouverneur,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,30,,,,,,,
2022-12-17,920,Great Meadow,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 104.11 VIOLENT CONDUCT 6,4.0,365,,,,,,,
2022-12-17,2105,Great Meadow,3 118.10 ARSON 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,6.0,90,,,,,,,
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - December 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of January 2, 2023",,,,,,,,,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days,,,,,,,
2022-12-17,1515,Greene,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,120,,,,,,,
2022-12-17,1619,Greene,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,60,,,,,,,
2022-12-17,1619,Greene,3 100.11 ASSAULT ON STAFF 100.13 FIGHTING 104.11 VIOLENT CONDUCT 6,6.0,90,,,,,,,
2022-12-17,1805,Hale Creek,3 100.13 FIGHTING 106.10 DIRECT ORDER 104.13 CREATE DISTURB 3,3.0,14,,,,,,,
2022-12-17,1355,Marcy,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,120,,,,,,,
2022-12-17,1214,Upstate,3 102.10 THREATS 104.11 VIOLENT CONDUCT 121.12 PHONE VIOLATION 3,3.0,90,,,,,,,
2022-12-17,1815,Upstate,3 118.22 UNHYGIENIC ACT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 5,4.0,180,,,,,,,
2022-12-17,2022,Upstate,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 3,3.0,100,,,,,,,
2022-12-17,1410,Upstate,3 113.10 WEAPON 1,1.0,90,,,,,,,
2022-12-17,300,Upstate,3 106.10 DIRECT ORDER 101.20 LEWD CONDUCT 4,2.0,47,,,,,,,
2022-12-17,1705,Upstate,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 5,5.0,365,,,,,,,
2022-12-18,820,Attica,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,5.0,44,,,,,,,
2022-12-18,820,Attica,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,6.0,29,,,,,,,
2022-12-18,1130,Cayuga,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 6,6.0,200,,,,,,,
2022-12-18,1010,Cayuga,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,2.0,15,,,,,,,
2022-12-18,840,Clinton,3 102.10 THREATS 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,365,,,,,,,
2022-12-18,1930,Eastern,3 113.10 WEAPON 113.23 CONTRABAND 113.31 ALCOLHOL USE 5,5.0,120,,,,,,,
2022-12-18,1635,Elmira,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 7,6.0,180,,,,,,,
2022-12-18,1305,Elmira,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,60,,,,,,,
2022-12-18,1830,Franklin,3 102.10 THREATS 104.12 DEMONSTRATION 106.10 DIRECT ORDER 5,5.0,75,,,,,,,
2022-12-18,1720,Franklin,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 3,2.0,90,,,,,,,
2022-12-18,1320,Great Meadow,3 100.11 ASSAULT ON STAFF 102.10 THREATS 104.11 VIOLENT CONDUCT 4,4.0,120,,,,,,,
2022-12-18,1740,Hudson,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,30,,,,,,,
2022-12-18,800,Mohawk,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 3,3.0,45,,,,,,,
2022-12-18,920,Sing Sing,3 100.11 ASSAULT ON STAFF 113.10 WEAPON 104.11 VIOLENT CONDUCT 6,6.0,120,,,,,,,
2022-12-18,700,Sullivan,3 118.22 UNHYGIENIC ACT 102.10 THREATS 104.11 VIOLENT CONDUCT 6,6.0,90,,,,,,,
2022-12-18,600,Ulster,3 113.23 CONTRABAND 116.11 TAMPER WITH PROP 2,2.0,275,,,,,,,
2022-12-18,715,Upstate,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 8,8.0,60,,,,,,,
2022-12-18,1340,Wallkill,3 102.10 THREATS 106.10 DIRECT ORDER 107.10 INTERFERENCE 5,5.0,45,,,,,,,
2022-12-18,915,Wyoming,3 118.22 UNHYGIENIC ACT 114.10 SMUGGLING 2,2.0,65,,,,,,,
2022-12-19,940,Albion,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 104.13 CREATE DISTURB 4,4.0,27,,,,,,,
2022-12-19,1125,Attica,3 118.22 UNHYGIENIC ACT 102.10 THREATS 104.11 VIOLENT CONDUCT 7,7.0,45,,,,,,,
2022-12-19,1215,Auburn,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,120,,,,,,,
2022-12-19,1215,Auburn,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,90,,,,,,,
2022-12-19,725,Cape Vincent,3 113.10 WEAPON 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,180,,,,,,,
2022-12-19,2300,Cayuga,3 100.13 FIGHTING 102.10 THREATS 104.11 VIOLENT CONDUCT 7,7.0,30,,,,,,,
2022-12-19,1300,Clinton,3 105.13 GANGS 2,1.0,30,,,,,,,
2022-12-19,240,Collins,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 3,3.0,60,,,,,,,
2022-12-19,945,Collins,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,8,,,,,,,
2022-12-19,240,Collins,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 3,3.0,60,,,,,,,
2022-12-19,1510,Franklin,3 113.10 WEAPON 113.11 ALTERED ITEM 2,2.0,90,,,,,,,
2022-12-19,1515,Great Meadow,3 118.22 UNHYGIENIC ACT 102.10 THREATS 106.10 DIRECT ORDER 5,5.0,45,,,,,,,
2022-12-19,845,Greene,3 118.22 UNHYGIENIC ACT 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,180,,,,,,,
2022-12-19,1410,Groveland,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 4,4.0,60,,,,,,,
2022-12-19,2110,Mohawk,3 113.10 WEAPON 113.31 ALCOLHOL USE 2,2.0,93,,,,,,,
2022-12-19,1125,Ulster,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 114.10 SMUGGLING 6,6.0,180,,,,,,,
2022-12-19,2212,Ulster,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 104.11 VIOLENT CONDUCT 5,5.0,269,,,,,,,
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - December 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of January 2, 2023",,,,,,,,,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days,,,,,,,
2022-12-19,845,Upstate,3 102.10 THREATS 2,1.0,41,,,,,,,
2022-12-19,1425,Upstate,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 109.12 MOVEMENT VIO 4,3.0,30,,,,,,,
2022-12-19,928,Upstate,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 109.15 REFUSE DBL CELLING 4,4.0,90,,,,,,,
2022-12-19,745,Wyoming,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,6.0,59,,,,,,,
2022-12-19,1940,Wyoming,3 113.10 WEAPON 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 6,6.0,219,,,,,,,
2022-12-20,1110,Attica,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,97,,,,,,,
2022-12-20,1805,Auburn,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,90,,,,,,,
2022-12-20,1805,Auburn,3 106.10 DIRECT ORDER 4,1.0,2,,,,,,,
2022-12-20,1805,Auburn,3 100.13 FIGHTING 102.10 THREATS 104.11 VIOLENT CONDUCT 6,6.0,122,,,,,,,
2022-12-20,745,Clinton,3 102.10 THREATS 104.11 VIOLENT CONDUCT 114.10 SMUGGLING 6,6.0,87,,,,,,,
2022-12-20,1900,Elmira,3 113.10 WEAPON 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,150,,,,,,,
2022-12-20,1310,Fishkill,3 114.10 SMUGGLING 113.23 CONTRABAND 4,2.0,97,,,,,,,
2022-12-20,300,Great Meadow,3 106.10 DIRECT ORDER 101.20 LEWD CONDUCT 107.10 INTERFERENCE 3,3.0,60,,,,,,,
2022-12-20,2245,Green Haven,3 113.10 WEAPON 114.10 SMUGGLING 113.23 CONTRABAND 3,3.0,187,,,,,,,
2022-12-20,1630,Groveland,3 102.10 THREATS 181.10 HEARING DISP 107.11 HARASSMENT 5,5.0,57,,,,,,,
2022-12-20,840,Groveland,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,2,,,,,,,
2022-12-20,1705,Mid-State,3 113.10 WEAPON 1,1.0,90,,,,,,,
2022-12-20,1935,Orleans,3 102.10 THREATS 114.10 SMUGGLING 106.10 DIRECT ORDER 8,8.0,60,,,,,,,
2022-12-20,815,Ulster,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 7,7.0,30,,,,,,,
2022-12-20,815,Ulster,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,30,,,,,,,
2022-12-20,815,Ulster,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,30,,,,,,,
2022-12-20,1645,Ulster,3 113.10 WEAPON 114.10 SMUGGLING 113.23 CONTRABAND 3,3.0,90,,,,,,,
2022-12-20,951,Upstate,3 102.10 THREATS 104.11 VIOLENT CONDUCT 2,2.0,210,,,,,,,
2022-12-20,2100,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 4,3.0,60,,,,,,,
2022-12-20,2100,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 4,3.0,60,,,,,,,
2022-12-21,1947,Attica,3 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 5,2.0,99,,,,,,,
2022-12-21,1250,Attica,3 101.10 SEX OFFENSE 106.10 DIRECT ORDER 180.10 FACIL VISITING 3,3.0,15,,,,,,,
2022-12-21,1920,Attica,3 113.10 WEAPON 114.10 SMUGGLING 2,2.0,180,,,,,,,
2022-12-21,1115,Bare Hill,3 101.20 LEWD CONDUCT 1,1.0,60,,,,,,,
2022-12-21,1610,Cayuga,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 4,4.0,30,,,,,,,
2022-12-21,1610,Cayuga,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 4,4.0,9,,,,,,,
2022-12-21,727,Coxsackie,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,3.0,75,,,,,,,
2022-12-21,710,Elmira,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 4,4.0,365,,,,,,,
2022-12-21,1625,Five Points,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,60,,,,,,,
2022-12-21,2030,Franklin,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,89,,,,,,,
2022-12-21,815,Franklin,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 104.13 CREATE DISTURB 3,3.0,119,,,,,,,
2022-12-21,815,Franklin,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 104.13 CREATE DISTURB 3,3.0,66,,,,,,,
2022-12-21,1700,Great Meadow,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,3.0,60,,,,,,,
2022-12-21,740,Green Haven,3 113.10 WEAPON 100.13 FIGHTING 106.10 DIRECT ORDER 4,3.0,9,,,,,,,
2022-12-21,740,Green Haven,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 105.13 GANGS 4,4.0,6,,,,,,,
2022-12-21,845,Marcy,3 102.10 THREATS 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 4,4.0,60,,,,,,,
2022-12-21,2005,Mohawk,3 102.10 THREATS 104.11 VIOLENT CONDUCT 114.10 SMUGGLING 6,5.0,186,,,,,,,
2022-12-21,1115,Mohawk,3 102.10 THREATS 106.10 DIRECT ORDER 107.10 INTERFERENCE 3,3.0,60,,,,,,,
2022-12-21,1030,Orleans,3 113.23 CONTRABAND 113.15 UNAUTH EXCHANGE 3,2.0,30,,,,,,,
2022-12-21,930,Orleans,3 114.10 SMUGGLING 113.23 CONTRABAND 2,2.0,90,,,,,,,
2022-12-21,1325,Otisville,3 113.10 WEAPON 113.23 CONTRABAND 2,2.0,206,,,,,,,
2022-12-21,605,Sing Sing,3 118.22 UNHYGIENIC ACT 104.13 CREATE DISTURB 2,2.0,167,,,,,,,
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - December 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of January 2, 2023",,,,,,,,,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days,,,,,,,
2022-12-21,1155,Ulster,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,3.0,30,,,,,,,
2022-12-21,1622,Ulster,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 5,5.0,90,,,,,,,
2022-12-21,1135,Ulster,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,5.0,60,,,,,,,
2022-12-21,715,Washington,3 118.22 UNHYGIENIC ACT 101.10 SEX OFFENSE 102.10 THREATS 4,4.0,90,,,,,,,
2022-12-21,930,Wende,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 105.13 GANGS 7,6.0,30,,,,,,,
2022-12-21,1415,Wyoming,3 101.20 LEWD CONDUCT 1,1.0,30,,,,,,,
2022-12-22,905,Bare Hill,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,30,,,,,,,
2022-12-22,905,Bare Hill,3 100.13 FIGHTING 4,1.0,15,,,,,,,
2022-12-22,1850,Bedford Hills,3 118.22 UNHYGIENIC ACT 106.10 DIRECT ORDER 107.10 INTERFERENCE 3,3.0,180,,,,,,,
2022-12-22,1540,Clinton,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,30,,,,,,,
2022-12-22,925,Collins,3 100.11 ASSAULT ON STAFF 113.10 WEAPON 104.11 VIOLENT CONDUCT 5,4.0,45,,,,,,,
2022-12-22,1335,Coxsackie,3 113.10 WEAPON 104.11 VIOLENT CONDUCT 114.10 SMUGGLING 6,6.0,220,,,,,,,
2022-12-22,810,Elmira,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,180,,,,,,,
2022-12-22,1015,Elmira,3 113.10 WEAPON 105.13 GANGS 2,2.0,180,,,,,,,
2022-12-22,1540,Five Points,3 102.10 THREATS 104.11 VIOLENT CONDUCT 180.11 FACIL CORRESPOND 4,4.0,120,,,,,,,
2022-12-22,2211,Franklin,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,5,,,,,,,
2022-12-22,900,Franklin,3 102.10 THREATS 1,1.0,65,,,,,,,
2022-12-22,2255,Franklin,3 100.13 FIGHTING 102.10 THREATS 104.11 VIOLENT CONDUCT 7,7.0,59,,,,,,,
2022-12-22,1158,Greene,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 104.13 CREATE DISTURB 4,4.0,30,,,,,,,
2022-12-22,1745,Greene,3 113.10 WEAPON 115.10 SEARCH/FRISK 107.10 INTERFERENCE 6,6.0,150,,,,,,,
2022-12-22,1418,Greene,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,30,,,,,,,
2022-12-22,1418,Greene,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,15,,,,,,,
2022-12-22,1630,Greene,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 104.13 CREATE DISTURB 3,3.0,15,,,,,,,
2022-12-22,940,Greene,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 6,6.0,45,,,,,,,
2022-12-22,940,Greene,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 6,6.0,45,,,,,,,
2022-12-22,858,Mohawk,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 100.15 DISORDERLY COND 3,3.0,125,,,,,,,
2022-12-22,1005,Sing Sing,3 113.10 WEAPON 114.10 SMUGGLING 2,2.0,60,,,,,,,
2022-12-22,915,Sullivan,3 106.10 DIRECT ORDER 101.20 LEWD CONDUCT 107.10 INTERFERENCE 3,3.0,60,,,,,,,
2022-12-22,1100,Taconic,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,30,,,,,,,
2022-12-22,1100,Taconic,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,45,,,,,,,
2022-12-22,1445,Upstate,3 114.10 SMUGGLING 180.11 FACIL CORRESPOND 113.23 CONTRABAND 5,5.0,90,,,,,,,
2022-12-22,1800,Washington,3 102.10 THREATS 102.10 THREATS 104.11 VIOLENT CONDUCT 8,8.0,120,,,,,,,
2022-12-22,1425,Wyoming,3 114.10 SMUGGLING 113.33 DRUG POSSES 113.23 CONTRABAND 3,3.0,90,,,,,,,
2022-12-22,2315,Wyoming,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,79,,,,,,,
2022-12-22,1442,Wyoming,3 114.10 SMUGGLING 113.33 DRUG POSSES 113.23 CONTRABAND 3,3.0,30,,,,,,,
2022-12-22,2315,Wyoming,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,64,,,,,,,
2022-12-23,1855,Auburn,3 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 107.10 INTERFERENCE 5,4.0,30,,,,,,,
2022-12-23,1500,Coxsackie,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,60,,,,,,,
2022-12-23,1345,Franklin,3 102.10 THREATS 1,1.0,60,,,,,,,
2022-12-23,2135,Franklin,3 100.10 ASSAULT ON INCAR INDIV 100.11 ASSAULT ON STAFF 100.13 FIGHTING 6,6.0,184,,,,,,,
2022-12-23,2135,Franklin,3 100.10 ASSAULT ON INCAR INDIV 1,1.0,125,,,,,,,
2022-12-23,920,Franklin,3 102.10 THREATS 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,11,,,,,,,
2022-12-23,1245,Franklin,3 113.10 WEAPON 114.10 SMUGGLING 2,2.0,60,,,,,,,
2022-12-23,1010,Franklin,3 113.10 WEAPON 113.23 CONTRABAND 2,2.0,60,,,,,,,
2022-12-23,2020,Green Haven,3 113.10 WEAPON 114.10 SMUGGLING 113.23 CONTRABAND 5,5.0,65,,,,,,,
2022-12-23,950,Mohawk,3 113.10 WEAPON 113.23 CONTRABAND 113.32 ALCOLHOL/DRUG DIST 3,3.0,90,,,,,,,
2022-12-23,1030,Mohawk,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 4,4.0,90,,,,,,,
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - December 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of January 2, 2023",,,,,,,,,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days,,,,,,,
2022-12-23,1000,Mohawk,3 114.10 SMUGGLING 113.23 CONTRABAND 2,2.0,90,,,,,,,
2022-12-23,1200,Ulster,3 113.10 WEAPON 114.10 SMUGGLING 113.23 CONTRABAND 3,3.0,120,,,,,,,
2022-12-23,1035,Washington,3 100.11 ASSAULT ON STAFF 102.10 THREATS 104.11 VIOLENT CONDUCT 4,4.0,240,,,,,,,
2022-12-23,1145,Washington,3 102.10 THREATS 1,1.0,120,,,,,,,
2022-12-24,1620,Auburn,3 101.10 SEX OFFENSE 106.10 DIRECT ORDER 107.10 INTERFERENCE 6,4.0,30,,,,,,,
2022-12-24,2100,Eastern,3 114.10 SMUGGLING 113.32 ALCOLHOL/DRUG DIST 3,2.0,89,,,,,,,
2022-12-24,903,Great Meadow,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 5,4.0,60,,,,,,,
2022-12-24,710,Lakeview,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,5,,,,,,,
2022-12-25,1400,Albion,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 4,4.0,59,,,,,,,
2022-12-25,1220,Attica,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,45,,,,,,,
2022-12-25,1220,Attica,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,15,,,,,,,
2022-12-25,1315,Auburn,3 113.10 WEAPON 113.11 ALTERED ITEM 2,2.0,65,,,,,,,
2022-12-25,715,Clinton,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 7,6.0,644,,,,,,,
2022-12-25,1600,Collins,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,60,,,,,,,
2022-12-25,835,Coxsackie,3 113.10 WEAPON 100.13 FIGHTING 104.11 VIOLENT CONDUCT 4,4.0,270,,,,,,,
2022-12-25,1835,Elmira,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 6,6.0,240,,,,,,,
2022-12-25,945,Elmira,3 113.10 WEAPON 106.10 DIRECT ORDER 104.13 CREATE DISTURB 5,5.0,90,,,,,,,
2022-12-25,1325,Great Meadow,3 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 2,2.0,30,,,,,,,
2022-12-25,142,Greene,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,45,,,,,,,
2022-12-25,142,Greene,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,30,,,,,,,
2022-12-25,2030,Sing Sing,3 113.10 WEAPON 100.13 FIGHTING 104.11 VIOLENT CONDUCT 6,5.0,5,,,,,,,
2022-12-25,1640,Wende,3 102.10 THREATS 107.10 INTERFERENCE 107.11 HARASSMENT 3,3.0,5,,,,,,,
2022-12-26,1040,Auburn,3 113.10 WEAPON 114.10 SMUGGLING 115.10 SEARCH/FRISK 4,4.0,120,,,,,,,
2022-12-26,1300,Auburn,3 100.11 ASSAULT ON STAFF 102.10 THREATS 104.11 VIOLENT CONDUCT 5,5.0,180,,,,,,,
2022-12-26,900,Collins,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,2,,,,,,,
2022-12-26,1015,Mohawk,3 113.10 WEAPON 102.10 THREATS 104.11 VIOLENT CONDUCT 8,7.0,184,,,,,,,
2022-12-27,1948,Franklin,3 113.10 WEAPON 1,1.0,586,,,,,,,
2022-12-27,1200,Great Meadow,3 113.10 WEAPON 114.10 SMUGGLING 113.23 CONTRABAND 4,3.0,90,,,,,,,
2022-12-27,600,Hudson,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,3.0,60,,,,,,,
2022-12-27,1110,Orleans,3 114.10 SMUGGLING 113.23 CONTRABAND 2,2.0,30,,,,,,,
2022-12-27,1645,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,60,,,,,,,
2022-12-27,1855,Upstate,3 114.10 SMUGGLING 113.19 EXCESS TOBACCO 113.22 PROP UNAUTH LOC 3,3.0,33,,,,,,,
2022-12-27,2110,Upstate,3 100.13 FIGHTING 4,1.0,30,,,,,,,
2022-12-28,2000,Auburn,3 113.10 WEAPON 114.10 SMUGGLING 115.10 SEARCH/FRISK 7,5.0,90,,,,,,,
2022-12-28,1920,Gouverneur,3 102.10 THREATS 106.10 DIRECT ORDER 109.15 REFUSE DBL CELLING 4,4.0,15,,,,,,,
2022-12-29,915,Collins,3 106.10 DIRECT ORDER 118.33 FLOODING 107.10 INTERFERENCE 3,3.0,1,,,,,,,
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - August 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of August 29, 2022",,,,,,,,,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days,,,,,,,
